Employee ID;Full Name;Job Title;Department;Business Unit;Gender;Ethnicity;Age;Hire Date;Annual Salary;Bonus %;Country;City;Exit Date;Latitude;Longitude
E04590;Isaac Sanders;HRIS Analyst;Human Resources;Manufacturing;Male;Caucasian;49;29/03/2001;57606;0;United States;Miami;;25.7823843;-80.3118592
E04598;Violet Garcia;Senior Analyst;Marketing;Speciality Products;Female;Latino;35;10/01/2017;80622;0;United States;Austin;;30.3076576;-97.9205502
E04600;William Vu;Account Representative;Sales;Speciality Products;Male;Asian;37;14/11/2013;56037;0;China;Shanghai;;31.2239286;121.147112
E04601;Allison Ayala;Analyst;Finance;Corporate;Female;Latino;36;30/06/2009;43363;0;United States;Austin;;30.3076576;-97.9205502
E04607;Landon Brown;System Administrator;Marketing;Corporate;Male;Caucasian;26;27/09/2020;223055;0.3;United States;Columbus;;39.9828348;-83.1556352
E04618;Mason Zhao;Technical Architect;IT;Research & Development;Male;Asian;46;26/10/2021;94790;0;China;Chongqing;;29.5548108;106.3837459
E04625;Adam Dang;Director;Sales;Research & Development;Male;Asian;45;09/07/2002;166331;0.18;China;Chongqing;;29.5548108;106.3837459
E04630;Maria Griffin;Manager;Marketing;Manufacturing;Female;Caucasian;59;25/04/2007;129708;0.05;United States;Miami;;25.7823843;-80.3118592
E04636;Hailey Yee;Account Representative;Sales;Research & Development;Female;Asian;54;16/03/2021;56239;0;China;Chongqing;;29.5548108;106.3837459
E04637;Samuel Song;Director;Sales;Corporate;Male;Asian;31;29/06/2015;191026;0.16;United States;Columbus;;39.9828348;-83.1556352
E04639;Luna Taylor;Network Administrator;IT;Manufacturing;Female;Caucasian;47;28/07/2018;87806;0;United States;Seattle;;47.606209;-122.332069
E04641;Scarlett Hill;Director;Engineering;Speciality Products;Female;Black;45;22/04/2018;187205;0.24;United States;Columbus;20/06/2022;39.9828348;-83.1556352
E04645;Elias Ahmed;System Administrator;Marketing;Corporate;Male;Asian;57;04/08/2017;183190;0.36;United States;Chicago;;41.8336152;-87.8967698
E04662;Julia Morris;Senior Manager;Human Resources;Corporate;Female;Caucasian;60;18/10/2008;150855;0.11;United States;Phoenix;;33.6049778;-112.4546902
E04670;Angel Do;IT Systems Architect;IT;Speciality Products;Male;Asian;34;20/09/2019;94735;0;China;Beijing;;39.9384171;116.0678242
E04682;Colton Thao;Manager;Human Resources;Manufacturing;Male;Asian;55;16/11/1995;125936;0.08;China;Chongqing;;29.5548108;106.3837459
E04683;Ezekiel Delgado;Director;Engineering;Speciality Products;Male;Latino;40;07/02/2020;187187;0.18;Brazil;Manaus;;-3.0446589;-60.0495051
E04697;Eleanor Williams;Enterprise Architect;IT;Speciality Products;Female;Caucasian;61;09/02/2005;64462;0;United States;Chicago;;41.8336152;-87.8967698
E04699;Ivy Tang;Development Engineer;Engineering;Speciality Products;Female;Asian;48;03/05/2012;65340;0;China;Shanghai;09/05/2018;31.2239286;121.147112
E04720;Christopher Chung;Controls Engineer;Engineering;Corporate;Male;Asian;28;18/12/2021;95670;0;United States;Phoenix;;33.6049778;-112.4546902
E04729;Ezekiel Fong;System Administrator;Sales;Research & Development;Male;Asian;56;25/02/2004;216949;0.32;China;Shanghai;;31.2239286;121.147112
E04732;Eva Rivera;Director;Sales;Manufacturing;Female;Latino;36;02/04/2021;151703;0.21;United States;Miami;;25.7823843;-80.3118592
E04732;Benjamin Ramirez;Network Engineer;IT;Research & Development;Male;Latino;48;27/07/2005;68987;0;United States;Chicago;22/04/2006;41.8336152;-87.8967698
E04735;Nova Coleman;System Administrator;IT;Manufacturing;Female;Caucasian;44;13/12/2006;74738;0;United States;Miami;;25.7823843;-80.3118592
E04739;Ruby Washington;Analyst;Marketing;Research & Development;Female;Black;65;17/06/2011;56686;0;United States;Seattle;09/06/2015;47.606209;-122.332069
E04742;Kinsley Vega;Vice President;Board Member;Strategy;Female;Latino;33;16/12/2020;258426;0.4;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04749;Caroline Phan;Senior Manager;Finance;Corporate;Female;Asian;41;14/03/2004;155004;0.12;United States;Austin;;30.3076576;-97.9205502
E04751;Grayson James;Operations Engineer;Engineering;Speciality Products;Male;Caucasian;54;05/12/2010;113982;0;United States;Seattle;;47.606209;-122.332069
E04756;Aiden Le;Cloud Infrastructure Architect;IT;Corporate;Male;Asian;55;24/12/1994;99774;0;United States;Austin;;30.3076576;-97.9205502
E04762;Audrey Richardson;Director;IT;Manufacturing;Female;Caucasian;46;06/10/2018;166259;0.17;United States;Chicago;;41.8336152;-87.8967698
E04766;Lyla Yoon;System Administrator;Accounting;Manufacturing;Female;Asian;38;13/12/2012;191571;0.32;United States;Austin;;30.3076576;-97.9205502
E04769;Mila Leung;Senior Analyst;Marketing;Corporate;Female;Asian;39;05/11/2007;99017;0;China;Beijing;;39.9384171;116.0678242
E04779;Cameron Young;System Administrator;Engineering;Manufacturing;Male;Caucasian;63;18/01/2016;180994;0.39;United States;Seattle;;47.606209;-122.332069
E04784;Joshua Lin;Technical Architect;IT;Research & Development;Male;Asian;37;05/02/2016;80055;0;China;Beijing;;39.9384171;116.0678242
E04795;Eloise Alexander;System Administrator;Human Resources;Corporate;Female;Black;28;21/01/2018;208210;0.3;United States;Seattle;;47.606209;-122.332069
E04798;Aurora Ali;Manager;Marketing;Research & Development;Female;Asian;30;24/04/2016;120341;0.07;United States;Seattle;;47.606209;-122.332069
E04799;Mila Roberts;Senior Business Partner;Human Resources;Corporate;Female;Caucasian;30;26/01/2017;88663;0;United States;Phoenix;;33.6049778;-112.4546902
E04800;Eli Han;Senior Analyst;Accounting;Manufacturing;Male;Asian;40;15/01/2016;89984;0;China;Chengdu;;30.6584246;103.9107386
E04802;Lucy Fong;Senior Account Representative;Sales;Corporate;Female;Asian;40;20/01/2011;96719;0;China;Chengdu;;30.6584246;103.9107386
E04811;Athena Vasquez;Field Engineer;Engineering;Speciality Products;Female;Latino;59;16/09/2014;69578;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04816;Jace Zhang;Service Desk Analyst;IT;Speciality Products;Male;Asian;31;14/02/2017;95963;0;China;Chengdu;;30.6584246;103.9107386
E04817;Zoe Sanchez;Senior Analyst;Accounting;Research & Development;Female;Latino;53;23/12/2004;90212;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04853;Vivian Chu;Senior Account Representative;Sales;Research & Development;Female;Asian;46;17/01/2021;72131;0;China;Shanghai;;31.2239286;121.147112
E04871;Liam Grant;Senior Business Partner;Human Resources;Research & Development;Male;Caucasian;30;15/03/2015;93734;0;United States;Phoenix;;33.6049778;-112.4546902
E04872;Isaac Stewart;Director;Marketing;Speciality Products;Male;Caucasian;25;15/08/2020;172007;0.26;United States;Miami;;25.7823843;-80.3118592
E04877;Samuel Vega;Analyst II;Marketing;Speciality Products;Male;Latino;37;30/03/2013;69570;0;United States;Miami;;25.7823843;-80.3118592
E04887;Emery Do;Account Representative;Sales;Research & Development;Female;Asian;40;16/03/2018;55457;0;United States;Columbus;;39.9828348;-83.1556352
E04888;Elijah Henry;Manager;IT;Corporate;Male;Caucasian;32;03/01/2014;127148;0.1;United States;Miami;;25.7823843;-80.3118592
E04890;Eleanor Chan;Senior Manager;Accounting;Manufacturing;Female;Asian;49;02/04/2001;129124;0.12;China;Shanghai;;31.2239286;121.147112
E04903;Skylar Liu;Director;IT;Research & Development;Female;Asian;29;09/08/2020;161203;0.15;China;Chengdu;;30.6584246;103.9107386
E04917;Everleigh Washington;HRIS Analyst;Human Resources;Research & Development;Female;Caucasian;64;20/10/2001;64057;0;United States;Phoenix;;33.6049778;-112.4546902
E04920;Nevaeh Hsu;Senior Manager;Human Resources;Manufacturing;Female;Asian;32;14/04/2017;154956;0.13;United States;Phoenix;;33.6049778;-112.4546902
E04925;Athena Jordan;System Administrator;IT;Manufacturing;Female;Black;42;19/02/2011;72486;0;United States;Seattle;;47.606209;-122.332069
E04926;Emma Luna;Field Engineer;Engineering;Speciality Products;Female;Latino;52;25/03/2008;97398;0;Brazil;Manaus;;-3.0446589;-60.0495051
E04927;Ezekiel Bryant;Senior Analyst;Finance;Manufacturing;Male;Caucasian;55;19/07/2002;77396;0;United States;Miami;;25.7823843;-80.3118592
E04931;Zoe Romero;Network Architect;IT;Manufacturing;Female;Latino;32;05/10/2021;88072;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E04937;Ian Ngo;Manager;Sales;Speciality Products;Male;Asian;52;07/08/2014;117062;0.07;United States;Phoenix;;33.6049778;-112.4546902
E04938;Brooklyn Daniels;Analyst;Marketing;Speciality Products;Female;Caucasian;64;10/02/2003;57032;0;United States;Miami;;25.7823843;-80.3118592
E04940;Hudson Williams;System Administrator;Sales;Speciality Products;Male;Black;36;19/03/2018;195200;0.36;United States;Austin;;30.3076576;-97.9205502
E04952;Paisley Gomez;Senior Analyst;Sales;Manufacturing;Female;Latino;57;02/10/2007;98150;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E04959;Noah King;Development Engineer;Engineering;Speciality Products;Male;Black;56;27/01/2015;62575;0;United States;Miami;;25.7823843;-80.3118592
E04962;Elena Tan;System Administrator;Engineering;Manufacturing;Female;Asian;50;13/10/2008;181801;0.4;China;Chongqing;11/12/2019;29.5548108;106.3837459
E04969;Abigail Vang;Operations Engineer;Engineering;Research & Development;Female;Asian;40;09/09/2016;109680;0;China;Chengdu;;30.6584246;103.9107386
E04972;Logan Bryant;Senior Manager;Marketing;Speciality Products;Male;Caucasian;30;18/07/2020;148485;0.15;United States;Miami;;25.7823843;-80.3118592
E04972;Ivy Daniels;Senior Manager;Human Resources;Speciality Products;Female;Caucasian;41;26/10/2008;131841;0.13;United States;Columbus;;39.9828348;-83.1556352
E04972;Sophie Oh;Network Engineer;IT;Corporate;Female;Asian;29;09/11/2017;63985;0;United States;Miami;;25.7823843;-80.3118592
E04978;Peyton Harris;Enterprise Architect;IT;Research & Development;Female;Caucasian;45;05/04/2009;64505;0;United States;Miami;;25.7823843;-80.3118592
E04994;Bella Holmes;Director;Accounting;Research & Development;Female;Caucasian;35;26/06/2017;161269;0.27;United States;Miami;;25.7823843;-80.3118592
